timestamp,instance_name,cli_args,hpo_strategy_name,best_hyperparameters,solving_time_budget,final_runtime,final_objective,final_status
2025-06-15T10:43:22.141850,Hsp-10405_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/Hsp-10405_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results"", ""global_time_limit"": 300, ""max_tries"": 20, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""bayesian"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",BayesianOptimizationStrategy,"{""bdc"": 10, ""generic2"": true, ""lc"": 10, ""negative"": ""V"", ""ng"": ""NO"", ""pc1"": false, ""saf"": false, ""toh"": false, ""valh"": ""OccsR"", ""varh"": ""PickOnDom""}",240.0,2.7985620409963303,198,ExitStatus.OPTIMAL
