timestamp,instance_name,cli_args,hpo_strategy_name,best_hyperparameters,solving_time_budget,final_runtime,final_objective,final_status
2025-06-07T23:18:04.879056,Hsp-10405_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/Hsp-10405_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results_comparison"", ""global_time_limit"": 600, ""max_tries"": 50, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""hamming"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",HammingDistanceNoPSAStrategy,"{""varh"": ""Wdeg"", ""valh"": ""OccsR"", ""saf"": ""False"", ""pc1"": ""True"", ""bdc"": ""1"", ""toh"": ""False"", ""ng"": ""NO"", ""lc"": ""2"", ""negative"": ""V"", ""generic2"": ""True""}",0.0,0.9450800839986186,,ExitStatus.OPTIMAL
2025-06-08T09:42:14.041880,KidneyExchange-4-051_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/KidneyExchange-4-051_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results_comparison"", ""global_time_limit"": 600, ""max_tries"": 50, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""hamming"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",HammingDistanceNoPSAStrategy,"{""varh"": ""Wdeg"", ""valh"": ""Bivs3"", ""saf"": ""False"", ""pc1"": ""True"", ""bdc"": ""1"", ""toh"": ""False"", ""ng"": ""NO"", ""lc"": ""2"", ""negative"": ""V"", ""generic2"": ""True""}",0.0,14.5470702079474,1,ExitStatus.FEASIBLE
2025-06-08T10:13:03.259159,KidneyExchange-4-061_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/KidneyExchange-4-061_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results_comparison"", ""global_time_limit"": 600, ""max_tries"": 50, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""hamming"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",HammingDistanceNoPSAStrategy,"{""varh"": ""Wdeg"", ""valh"": ""First"", ""saf"": false, ""pc1"": true, ""bdc"": 1, ""toh"": false, ""ng"": ""NO"", ""lc"": 2, ""negative"": ""V"", ""generic2"": true, ""sb"": ""NO""}",0.0,600.6358110409928,,ExitStatus.FEASIBLE
2025-06-08T10:26:01.400125,ProgressiveParty-rally-red12-05_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/ProgressiveParty-rally-red12-05_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results_comparison"", ""global_time_limit"": 600, ""max_tries"": 50, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""hamming"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",HammingDistanceNoPSAStrategy,"{""varh"": ""PickOnDom"", ""valh"": ""First"", ""saf"": ""False"", ""pc1"": ""True"", ""bdc"": ""1"", ""toh"": ""True"", ""ng"": ""NO"", ""lc"": ""2"", ""negative"": ""V"", ""generic2"": ""True""}",0.0,1.1099124579923227,5,ExitStatus.OPTIMAL
2025-06-08T10:39:06.479542,ProgressiveParty-rally-red12-07_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/ProgressiveParty-rally-red12-07_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results_comparison"", ""global_time_limit"": 600, ""max_tries"": 50, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""hamming"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",HammingDistanceNoPSAStrategy,"{""varh"": ""WdegOnDom"", ""valh"": ""OccsR"", ""saf"": ""False"", ""pc1"": ""True"", ""bdc"": ""1"", ""toh"": ""False"", ""ng"": ""NO"", ""lc"": ""2"", ""negative"": ""V"", ""generic2"": ""True""}",0.0,1.330030250013806,7,ExitStatus.OPTIMAL
2025-06-08T12:41:03.592344,Sonet-s2ring02_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/Sonet-s2ring02_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results_comparison"", ""global_time_limit"": 600, ""max_tries"": 50, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""hamming"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",HammingDistanceNoPSAStrategy,"{""varh"": ""FrbaOnDom"", ""valh"": ""OccsR"", ""saf"": ""False"", ""pc1"": ""True"", ""bdc"": ""1"", ""toh"": ""False"", ""ng"": ""NO"", ""lc"": ""2"", ""negative"": ""V"", ""generic2"": ""True""}",0.0,5.650582749978639,14,ExitStatus.OPTIMAL
2025-06-09T09:18:43.878861,Sonet-s3ring03_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/Sonet-s3ring03_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results_comparison"", ""global_time_limit"": 600, ""max_tries"": 50, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""hamming"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",HammingDistanceNoPSAStrategy,"{""varh"": ""Wdeg"", ""valh"": ""First"", ""saf"": false, ""pc1"": true, ""bdc"": 1, ""toh"": false, ""ng"": ""NO"", ""lc"": 2, ""negative"": ""V"", ""generic2"": true, ""sb"": ""NO""}",0.0,600.8527243749704,,ExitStatus.FEASIBLE
2025-06-09T09:28:49.436899,Sonet-s3ring09_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/Sonet-s3ring09_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results_comparison"", ""global_time_limit"": 600, ""max_tries"": 50, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""hamming"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",HammingDistanceNoPSAStrategy,"{""varh"": ""Wdeg"", ""valh"": ""First"", ""saf"": false, ""pc1"": true, ""bdc"": 1, ""toh"": false, ""ng"": ""NO"", ""lc"": 2, ""negative"": ""V"", ""generic2"": true, ""sb"": ""NO""}",0.0,600.5670505829621,,ExitStatus.FEASIBLE
2025-06-09T09:39:05.277374,Sonet-s3ring13_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/Sonet-s3ring13_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results_comparison"", ""global_time_limit"": 600, ""max_tries"": 50, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""hamming"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",HammingDistanceNoPSAStrategy,"{""varh"": ""Wdeg"", ""valh"": ""First"", ""saf"": false, ""pc1"": true, ""bdc"": 1, ""toh"": false, ""ng"": ""NO"", ""lc"": 2, ""negative"": ""V"", ""generic2"": true, ""sb"": ""NO""}",0.0,600.7400110840099,,ExitStatus.FEASIBLE
2025-06-09T09:49:20.862260,Sonet-s3ring14_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/Sonet-s3ring14_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results_comparison"", ""global_time_limit"": 600, ""max_tries"": 50, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""hamming"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",HammingDistanceNoPSAStrategy,"{""varh"": ""Wdeg"", ""valh"": ""First"", ""saf"": false, ""pc1"": true, ""bdc"": 1, ""toh"": false, ""ng"": ""NO"", ""lc"": 2, ""negative"": ""V"", ""generic2"": true, ""sb"": ""NO""}",0.0,600.5706784159993,,ExitStatus.FEASIBLE
2025-06-09T10:11:47.739119,KidneyExchange-4-041_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/KidneyExchange-4-041_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results_comparison"", ""global_time_limit"": 600, ""max_tries"": 50, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""hamming"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",HammingDistanceNoPSAStrategy,"{""varh"": ""Wdeg"", ""valh"": ""Last"", ""saf"": ""False"", ""pc1"": ""True"", ""bdc"": ""1"", ""toh"": ""False"", ""ng"": ""NO"", ""lc"": ""2"", ""negative"": ""VA"", ""generic2"": ""True""}",0.0,1.2899492920259945,,ExitStatus.OPTIMAL
2025-06-09T11:26:17.797950,Benzenoide-06_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/Benzenoide-06_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results_comparison"", ""global_time_limit"": 600, ""max_tries"": 50, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""hamming"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",HammingDistanceNoPSAStrategy,"{""varh"": ""FrbaOnDom"", ""valh"": ""First"", ""saf"": ""False"", ""pc1"": ""True"", ""bdc"": ""1"", ""toh"": ""True"", ""ng"": ""NO"", ""lc"": ""2"", ""negative"": ""STR0"", ""generic2"": ""True""}",0.0,1.468116750009358,,ExitStatus.OPTIMAL
2025-06-09T12:17:21.823872,Hsp-aux-10405_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/Hsp-aux-10405_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results_comparison"", ""global_time_limit"": 600, ""max_tries"": 50, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""hamming"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",HammingDistanceNoPSAStrategy,"{""varh"": ""Wdeg"", ""valh"": ""First"", ""saf"": ""True"", ""pc1"": ""True"", ""bdc"": ""1"", ""toh"": ""False"", ""ng"": ""NO"", ""lc"": ""5"", ""negative"": ""STR2N"", ""generic2"": ""True""}",0.0,0.5821825420134701,198,ExitStatus.OPTIMAL
2025-06-09T12:43:22.434990,RIP-25-2-j060-20-01_c23.xml,"{""input"": ""tests/xcsp3/cop/UNKNOWN/RIP-25-2-j060-20-01_c23.xml"", ""solver"": ""xcsp:ACE@2.4"", ""output_dir"": ""results_comparison"", ""global_time_limit"": 600, ""max_tries"": 50, ""tuning_file"": ""tests/psa/ace.tuning.json"", ""hpo_strategy"": ""hamming"", ""global_time_strategy"": ""PERCENT"", ""percent"": 0.2, ""round_time_strategy"": ""STATIC"", ""time_evolution"": ""STATIC"", ""stop_strategy"": ""TIMEOUT""}",HammingDistanceNoPSAStrategy,"{""varh"": ""Wdeg"", ""valh"": ""First"", ""saf"": false, ""pc1"": true, ""bdc"": 1, ""toh"": false, ""ng"": ""NO"", ""lc"": 2, ""negative"": ""V"", ""generic2"": true, ""sb"": ""NO""}",0.0,600.9213589160354,,ExitStatus.FEASIBLE
